id_nota,id_estudiante,id_asignatura,periodo,nota_final,estado_aprobacion
663,34,286,2023-1,5.1,Aprobado
664,34,287,2023-1,4.8,Aprobado
665,34,288,2023-1,4.3,Aprobado
666,34,289,2023-1,3.7,Reprobado
667,34,290,2023-2,6.6,Aprobado
668,34,291,2023-2,4.7,Aprobado
669,34,292,2023-2,4.9,Aprobado
670,34,293,2023-2,4.1,Aprobado
671,34,294,2023-2,6.0,Aprobado
672,34,295,2024-1,4.0,Aprobado
673,34,296,2024-1,5.9,Aprobado
674,34,297,2024-1,4.9,Aprobado
675,34,298,2024-1,5.0,Aprobado
676,34,299,2024-1,5.0,Aprobado
677,34,300,2024-2,5.1,Aprobado
678,34,301,2024-2,4.6,Aprobado
679,34,302,2024-2,4.9,Aprobado
680,34,303,2024-2,4.5,Aprobado
681,34,304,2024-2,4.9,Aprobado
682,34,305,2024-2,4.6,Aprobado
683,34,306,2025-1,5.0,Aprobado
684,34,307,2025-1,5.9,Aprobado
685,34,308,2025-1,4.6,Aprobado
686,34,309,2025-1,5.0,Aprobado
687,34,310,2025-1,6.0,Aprobado
688,34,311,2025-2,5.5,Aprobado
689,34,312,2025-2,4.8,Aprobado
690,34,313,2025-2,4.5,Aprobado
691,34,314,2025-2,5.2,Aprobado
692,34,315,2025-2,4.1,Aprobado
693,34,316,2025-2,4.7,Aprobado
694,35,158,2023-1,5.5,Aprobado
695,35,159,2023-1,5.9,Aprobado
696,35,160,2023-1,5.6,Aprobado
697,35,161,2023-1,5.2,Aprobado
698,35,162,2023-2,6.0,Aprobado
699,35,163,2023-2,6.5,Aprobado
700,35,164,2023-2,5.8,Aprobado
701,35,165,2023-2,4.8,Aprobado
702,35,166,2023-2,6.8,Aprobado
703,35,167,2024-1,5.7,Aprobado
704,35,168,2024-1,4.9,Aprobado
705,35,169,2024-1,6.5,Aprobado
706,35,170,2024-1,5.8,Aprobado
707,35,171,2024-1,5.4,Aprobado
708,35,172,2024-1,5.3,Aprobado
709,35,173,2024-2,4.2,Aprobado
710,35,174,2024-2,4.9,Aprobado
711,35,175,2024-2,5.4,Aprobado
712,35,176,2024-2,4.3,Aprobado
713,35,177,2024-2,6.1,Aprobado
714,35,178,2024-2,4.9,Aprobado
715,35,179,2025-1,5.5,Aprobado
716,35,180,2025-1,5.7,Aprobado
717,35,181,2025-1,4.6,Aprobado
718,35,182,2025-1,6.1,Aprobado
719,35,183,2025-1,6.1,Aprobado
720,35,184,2025-2,6.4,Aprobado
721,35,185,2025-2,5.9,Aprobado
722,35,186,2025-2,6.3,Aprobado
723,35,187,2025-2,5.5,Aprobado
724,35,188,2025-2,5.8,Aprobado
725,36,279,2023-1,5.1,Aprobado
726,36,280,2023-1,6.1,Aprobado
727,36,281,2023-1,6.3,Aprobado
728,36,282,2023-1,4.9,Aprobado
729,36,283,2023-1,4.4,Aprobado
730,36,284,2023-1,5.3,Aprobado
731,36,285,2023-2,5.8,Aprobado
732,36,286,2023-2,5.6,Aprobado
733,36,287,2023-2,5.0,Aprobado
734,36,288,2023-2,4.7,Aprobado
735,36,289,2023-2,3.9,Reprobado
736,36,290,2024-1,5.7,Aprobado
737,36,291,2024-1,6.0,Aprobado
738,36,292,2024-1,4.8,Aprobado
739,36,293,2024-1,4.6,Aprobado
740,36,294,2024-1,4.9,Aprobado
741,36,295,2024-2,5.6,Aprobado
742,36,296,2024-2,5.0,Aprobado
743,36,297,2024-2,4.7,Aprobado
744,36,298,2024-2,4.6,Aprobado
745,36,299,2024-2,3.5,Reprobado
746,36,300,2025-1,5.7,Aprobado
747,36,301,2025-1,4.5,Aprobado
748,36,302,2025-1,5.1,Aprobado
749,36,303,2025-1,5.2,Aprobado
750,36,304,2025-1,5.1,Aprobado
751,36,305,2025-1,4.4,Aprobado
752,36,306,2025-2,5.0,Aprobado
753,36,307,2025-2,5.4,Aprobado
754,36,308,2025-2,5.5,Aprobado
755,36,309,2025-2,4.7,Aprobado
756,36,310,2025-2,5.2,Aprobado
757,37,48,2024-1,4.1,Aprobado
758,37,49,2024-1,3.7,Reprobado
759,37,50,2024-1,4.4,Aprobado
760,37,51,2024-1,4.6,Aprobado
761,37,52,2024-2,3.5,Reprobado
762,37,53,2024-2,3.6,Reprobado
763,37,54,2024-2,3.5,Reprobado
764,37,55,2024-2,3.2,Reprobado
765,37,56,2024-2,4.2,Aprobado
766,37,57,2024-2,2.8,Reprobado
767,37,58,2025-1,4.0,Aprobado
768,37,59,2025-1,3.1,Reprobado
769,37,60,2025-1,4.1,Aprobado
770,37,61,2025-1,4.1,Aprobado
771,37,62,2025-1,3.8,Reprobado
772,37,63,2025-1,3.7,Reprobado
773,37,64,2025-2,4.5,Aprobado
774,37,65,2025-2,4.0,Aprobado
775,37,66,2025-2,4.3,Aprobado
776,37,67,2025-2,4.4,Aprobado
777,37,68,2025-2,3.0,Reprobado
778,37,69,2025-2,3.9,Reprobado
779,38,95,2023-1,3.3,Reprobado
780,38,96,2023-1,3.7,Reprobado
781,38,97,2023-1,5.0,Aprobado
782,38,98,2023-1,4.9,Aprobado
783,38,99,2023-2,4.3,Aprobado
784,38,100,2023-2,4.0,Aprobado
785,38,101,2023-2,4.3,Aprobado
786,38,102,2023-2,3.2,Reprobado
787,38,103,2024-1,4.4,Aprobado
788,38,104,2024-1,4.2,Aprobado
789,38,105,2024-1,4.4,Aprobado
790,918491,106,2024-1,4.7,Aprobado
791,38,107,2024-2,3.6,Reprobado
792,38,108,2024-2,4.4,Aprobado
793,38,109,2024-2,4.6,Aprobado
794,38,110,2024-2,3.9,Reprobado
795,38,111,2025-1,4.8,Aprobado
796,38,112,2025-1,3.5,Reprobado
797,38,113,2025-1,2.6,Reprobado
798,38,114,2025-1,3.5,Reprobado
799,38,115,2025-2,2.6,Reprobado
800,38,116,2025-2,3.1,Reprobado
801,38,117,2025-2,4.3,Aprobado
802,38,118,2025-2,2.4,Reprobado
803,38,119,2025-2,3.4,Reprobado
804,39,266,2025-1,3.4,Reprobado
805,39,267,2025-1,3.8,Reprobado
806,39,268,2025-1,3.9,Reprobado
807,39,269,2025-1,5.1,Aprobado
808,39,270,2025-1,4.2,Aprobado
809,39,271,2025-2,4.2,Aprobado
810,39,272,2025-2,3.2,Reprobado
811,900840,273,2025-2,3.4,Reprobado
812,39,274,2025-2,2.1,Reprobado
813,40,317,2024-1,3.8,Reprobado
814,40,318,2024-1,4.6,Aprobado
815,40,319,2024-1,4.8,Aprobado
816,40,320,2024-1,4.4,Aprobado
817,40,321,2024-2,3.4,Reprobado
818,40,322,2024-2,4.6,Aprobado
819,40,323,2024-2,2.2,Reprobado
820,40,324,2024-2,4.6,Aprobado
821,40,325,2024-2,4.3,Aprobado
822,40,326,2025-2,4.0,Aprobado
823,40,327,2025-2,5.0,Aprobado
824,40,328,2025-2,3.7,Reprobado
825,932182,329,2025-2,4.7,Aprobado
826,40,330,2025-2,3.4,Reprobado
827,41,103,2023-1,6.1,Aprobado
828,41,104,2023-1,7.0,Aprobado
829,41,105,2023-1,6.7,Aprobado
830,41,106,2023-1,6.5,Aprobado
831,41,107,2023-2,6.9,Aprobado
832,41,108,2023-2,6.3,Aprobado
833,41,109,2023-2,5.9,Aprobado
834,41,110,2023-2,5.4,Aprobado
835,41,111,2024-1,6.1,Aprobado
836,41,112,2024-1,6.9,Aprobado
837,41,113,2024-1,6.4,Aprobado
838,41,114,2024-1,5.4,Aprobado
839,41,115,2024-2,6.0,Aprobado
840,41,116,2024-2,5.5,Aprobado
841,41,117,2024-2,6.5,Aprobado
842,41,118,2024-2,5.1,Aprobado
843,41,119,2024-2,5.4,Aprobado
844,41,120,2025-1,6.3,Aprobado
845,41,121,2025-1,5.6,Aprobado
846,41,122,2025-1,5.7,Aprobado
847,41,123,2025-1,6.2,Aprobado
848,41,124,2025-2,6.8,Aprobado
849,41,125,2025-2,5.7,Aprobado
850,41,126,2025-2,6.0,Aprobado
851,41,127,2025-2,6.8,Aprobado
852,41,128,2025-2,6.5,Aprobado
853,41,129,2025-2,5.3,Aprobado
854,42,266,2024-1,6.5,Aprobado
855,42,267,2024-1,7.0,Aprobado
856,42,268,2024-1,6.8,Aprobado
857,42,269,2024-1,7.0,Aprobado
858,42,270,2024-1,7.0,Aprobado
859,42,271,2024-2,7.0,Aprobado
860,42,272,2024-2,7.0,Aprobado
861,42,273,2024-2,5.3,Aprobado
862,42,274,2024-2,6.1,Aprobado
863,42,275,2025-1,6.9,Aprobado
864,42,276,2025-1,7.0,Aprobado
865,42,277,2025-1,6.1,Aprobado
866,42,278,2025-1,6.0,Aprobado
867,42,279,2025-2,6.1,Aprobado
868,42,280,2025-2,6.8,Aprobado
869,42,281,2025-2,7.0,Aprobado
870,42,282,2025-2,6.3,Aprobado
871,42,283,2025-2,6.8,Aprobado
872,42,284,2025-2,7.0,Aprobado
873,43,266,2024-1,4.5,Aprobado
874,43,267,2024-1,4.6,Aprobado
875,43,268,2024-1,5.7,Aprobado
876,43,269,2024-1,4.0,Aprobado
877,43,270,2024-1,5.2,Aprobado
878,43,271,2024-2,4.2,Aprobado
879,43,272,2024-2,5.2,Aprobado
880,43,273,2024-2,3.4,Reprobado
881,43,917696,2024-2,4.6,Aprobado
882,43,275,2025-1,5.4,Aprobado
883,43,276,2025-1,4.0,Aprobado
884,43,277,2025-1,4.4,Aprobado
885,43,278,2025-1,4.0,Aprobado
886,43,279,2025-2,5.1,Aprobado
887,43,280,2025-2,5.0,Aprobado
888,43,281,2025-2,4.7,Aprobado
889,43,282,2025-2,3.9,Reprobado
890,939312,283,2025-2,4.0,Aprobado
891,43,284,2025-2,4.6,Aprobado
892,44,224,2023-1,6.1,Aprobado
893,44,225,2023-1,4.8,Aprobado
894,44,226,2023-1,4.9,Aprobado
895,44,227,2023-1,5.7,Aprobado
896,44,228,2023-2,5.6,Aprobado
897,44,229,2023-2,5.1,Aprobado
898,44,230,2023-2,5.1,Aprobado
899,44,231,2023-2,5.0,Aprobado
900,44,232,2024-1,4.9,Aprobado
901,44,233,2024-1,4.5,Aprobado
902,44,234,2024-1,5.1,Aprobado
903,44,235,2024-1,4.2,Aprobado
904,44,236,2024-1,6.0,Aprobado
905,44,237,2024-2,6.2,Aprobado
906,44,238,2024-2,5.4,Aprobado
907,44,239,2024-2,4.3,Aprobado
908,44,240,2024-2,4.9,Aprobado
909,44,241,2024-2,4.2,Aprobado
910,44,242,2024-2,4.8,Aprobado
911,44,243,2025-1,4.8,Aprobado
912,44,244,2025-1,4.6,Aprobado
913,44,245,2025-1,4.1,Aprobado
914,44,246,2025-1,5.7,Aprobado
915,44,247,2025-2,4.5,Aprobado
916,44,248,2025-2,4.5,Aprobado
917,44,249,2025-2,5.2,Aprobado
918,44,250,2025-2,5.1,Aprobado
919,44,251,2025-2,6.1,Aprobado
920,45,210,2023-2,4.0,Aprobado
921,45,211,2023-2,3.3,Reprobado
922,45,212,2023-2,4.0,Aprobado
923,45,213,2023-2,4.4,Aprobado
924,45,214,2023-2,4.1,Aprobado
925,45,215,2024-1,2.9,Reprobado
926,45,216,2024-1,3.8,Reprobado
927,45,217,2024-1,4.5,Aprobado
928,45,218,2024-1,3.4,Reprobado
929,45,219,2024-2,5.1,Aprobado
930,45,220,2024-2,4.3,Aprobado
931,45,221,2024-2,4.2,Aprobado
932,45,222,2024-2,4.2,Aprobado
933,45,223,2024-2,3.6,Reprobado
934,45,224,2025-1,4.0,Aprobado
935,45,225,2025-1,3.1,Reprobado
936,45,226,2025-1,5.5,Aprobado
937,45,227,2025-1,4.3,Aprobado
938,45,228,2025-2,5.4,Aprobado
939,45,229,2025-2,3.3,Reprobado
940,45,230,2025-2,4.0,Aprobado
941,45,231,2025-2,4.2,Aprobado
942,46,228,2023-1,5.1,Aprobado
943,46,229,2023-1,4.6,Aprobado
944,46,230,2023-1,4.1,Aprobado
945,46,231,2023-1,4.4,Aprobado
946,46,232,2023-2,3.2,Reprobado
947,46,233,2023-2,4.5,Aprobado
948,46,234,2023-2,4.3,Aprobado
949,46,235,2023-2,3.6,Reprobado
950,939513,236,2023-2,4.7,Aprobado
951,46,237,2024-1,4.9,Aprobado
952,46,238,2024-1,4.4,Aprobado
953,46,239,2024-1,5.0,Aprobado
954,46,240,2024-1,5.3,Aprobado
955,46,241,2024-1,3.9,Reprobado
956,46,242,2024-1,6.3,Aprobado
957,46,243,2024-2,4.4,Aprobado
958,46,244,2024-2,4.9,Aprobado
959,46,245,2024-2,3.9,Reprobado
960,46,246,2024-2,3.4,Reprobado
961,46,247,2025-1,4.1,Aprobado
962,46,248,2025-1,3.1,Reprobado
963,46,249,2025-1,5.2,Aprobado
964,46,250,2025-1,3.3,Reprobado
965,46,251,2025-1,4.5,Aprobado
966,46,252,2025-2,3.6,Reprobado
967,46,253,2025-2,4.3,Aprobado
968,46,254,2025-2,5.0,Aprobado
969,46,255,2025-2,3.9,Reprobado
970,46,256,2025-2,3.9,Reprobado
971,48,215,2023-1,2.8,Reprobado
972,48,216,2023-1,2.5,Reprobado
973,48,217,2023-1,4.6,Aprobado
974,48,218,2023-1,3.8,Reprobado
975,48,219,2024-1,4.8,Aprobado
976,48,220,2024-1,4.7,Aprobado
977,48,221,2024-1,3.4,Reprobado
978,48,222,2024-1,4.2,Aprobado
979,48,223,2024-1,3.1,Reprobado
980,48,224,2024-2,3.9,Reprobado
981,48,225,2024-2,3.0,Reprobado
982,48,226,2024-2,3.9,Reprobado
983,48,227,2024-2,4.9,Aprobado
984,48,228,2025-1,3.7,Reprobado
985,48,229,2025-1,4.0,Aprobado
986,48,230,2025-1,2.3,Reprobado
987,48,231,2025-1,4.1,Aprobado
988,49,266,2024-1,4.0,Aprobado
989,49,267,2024-1,3.9,Reprobado
990,49,268,2024-1,4.0,Aprobado
991,49,269,2024-1,5.3,Aprobado
992,49,270,2024-1,4.2,Aprobado
993,50,11,2023-1,6.0,Aprobado
994,50,12,2023-1,5.7,Aprobado
995,50,13,2023-1,6.4,Aprobado
996,50,14,2023-1,4.5,Aprobado
997,50,15,2023-2,6.1,Aprobado
998,50,16,2023-2,5.9,Aprobado
999,50,17,2023-2,5.0,Aprobado
1000,50,18,2023-2,5.7,Aprobado
1001,50,19,2024-1,4.8,Aprobado
1002,50,20,2024-1,4.9,Aprobado
1003,50,21,2024-1,5.5,Aprobado
1004,50,22,2024-1,4.5,Aprobado
1005,50,23,2024-2,5.4,Aprobado
1006,50,24,2024-2,5.1,Aprobado
1007,50,25,2024-2,5.3,Aprobado
1008,50,26,2024-2,4.9,Aprobado
1009,50,27,2024-2,6.0,Aprobado
1010,50,28,2024-2,4.8,Aprobado
1011,50,29,2025-2,5.1,Aprobado
1012,50,30,2025-2,5.5,Aprobado
1013,50,31,2025-2,5.5,Aprobado
1014,50,32,2025-2,5.8,Aprobado
1015,51,19,2023-1,4.5,Aprobado
1016,51,20,2023-1,5.8,Aprobado
1017,51,21,2023-1,5.9,Aprobado
1018,51,903146,2023-1,4.9,Aprobado
1019,51,23,2024-1,4.4,Aprobado
1020,51,24,2024-1,5.6,Aprobado
1021,51,25,2024-1,4.6,Aprobado
1022,51,26,2024-1,5.2,Aprobado
1023,51,27,2024-1,5.2,Aprobado
1024,51,28,2024-1,4.5,Aprobado
1025,51,29,2024-2,5.7,Aprobado
1026,51,30,2024-2,5.8,Aprobado
1027,936440,31,2024-2,6.3,Aprobado
1028,51,32,2024-2,3.9,Reprobado
1029,51,33,2025-1,6.3,Aprobado
1030,51,34,2025-1,4.5,Aprobado
1031,51,35,2025-1,5.3,Aprobado
1032,51,36,2025-1,3.7,Reprobado
1033,51,37,2025-1,4.6,Aprobado
1034,51,38,2025-1,4.8,Aprobado
1035,51,39,2025-2,5.4,Aprobado
1036,51,40,2025-2,4.7,Aprobado
1037,51,41,2025-2,6.0,Aprobado
1038,51,42,2025-2,5.2,Aprobado
1039,51,43,2025-2,5.1,Aprobado
1040,52,317,2023-2,5.4,Aprobado
1041,52,318,2023-2,5.0,Aprobado
1042,52,319,2023-2,6.7,Aprobado
1043,52,320,2023-2,5.5,Aprobado
1044,52,321,2024-1,4.7,Aprobado
1045,52,322,2024-1,6.2,Aprobado
1046,52,323,2024-1,4.9,Aprobado
1047,52,324,2024-1,7.0,Aprobado
1048,52,325,2024-1,5.0,Aprobado
1049,52,326,2024-2,6.1,Aprobado
1050,52,327,2024-2,7.0,Aprobado
1051,52,328,2024-2,5.7,Aprobado
1052,52,329,2024-2,5.0,Aprobado
1053,52,330,2024-2,6.3,Aprobado
1054,52,331,2025-1,6.1,Aprobado
1055,52,332,2025-1,4.9,Aprobado
1056,52,333,2025-1,4.9,Aprobado
1057,52,334,2025-1,5.5,Aprobado
1058,52,335,2025-1,7.5,Aprobado
1059,52,336,2025-2,6.0,Aprobado
1060,52,337,2025-2,6.8,Aprobado
1061,52,338,2025-2,6.2,Aprobado
1062,52,339,2025-2,5.1,Aprobado
1063,52,340,2025-2,7.0,Aprobado
1064,52,341,2025-2,6.2,Aprobado
1065,53,103,2023-1,4.7,Aprobado
1066,911939,104,2023-1,4.9,Aprobado
1067,53,105,2023-1,5.0,Aprobado
1068,53,106,2023-1,4.1,Aprobado
1069,53,107,2023-2,5.1,Aprobado
1070,53,108,2023-2,4.7,Aprobado
1071,53,109,2023-2,5.3,Aprobado
1072,53,110,2023-2,5.1,Aprobado
1073,53,111,2024-1,4.4,Aprobado
1074,53,112,2024-1,4.9,Aprobado
1075,53,113,2024-1,5.4,Aprobado
1076,53,114,2024-1,4.7,Aprobado
1077,53,115,2024-2,4.2,Aprobado
1078,53,116,2024-2,4.1,Aprobado
1079,53,117,2024-2,4.0,Aprobado
1080,53,118,2024-2,3.6,Reprobado
1081,53,119,2024-2,4.2,Aprobado
1082,53,120,2025-1,3.7,Reprobado
1083,53,121,2025-1,3.4,Reprobado
1084,53,122,2025-1,4.7,Aprobado
1085,53,123,2025-1,4.0,Aprobado
1086,53,124,2025-2,5.0,Aprobado
1087,53,125,2025-2,5.1,Aprobado
1088,53,126,2025-2,5.1,Aprobado
1089,53,127,2025-2,5.0,Aprobado
1090,53,128,2025-2,4.1,Aprobado
1091,53,989295,2025-2,4.9,Aprobado
1092,54,1,2024-1,5.2,Aprobado
1093,54,2,2024-1,5.8,Aprobado
1094,54,3,2024-1,5.0,Aprobado
1095,54,4,2024-1,5.2,Aprobado
1096,54,5,2024-1,5.2,Aprobado
1097,54,6,2024-1,5.7,Aprobado
1098,54,7,2024-2,4.7,Aprobado
1099,54,8,2024-2,6.2,Aprobado
1100,54,9,2024-2,6.4,Aprobado
1101,54,10,2024-2,5.4,Aprobado
1102,54,11,2025-1,5.1,Aprobado
1103,54,12,2025-1,6.8,Aprobado
1104,54,13,2025-1,4.4,Aprobado
1105,54,14,2025-1,6.2,Aprobado
1106,54,15,2025-2,6.2,Aprobado
1107,54,16,2025-2,6.3,Aprobado
1108,54,17,2025-2,6.4,Aprobado
1109,54,18,2025-2,6.6,Aprobado
1110,55,184,2023-1,6.7,Aprobado
1111,55,185,2023-1,6.9,Aprobado
1112,55,186,2023-1,5.3,Aprobado
1113,55,187,2023-1,5.7,Aprobado
1114,55,188,2023-1,5.3,Aprobado
1115,55,189,2023-2,4.8,Aprobado
1116,55,190,2023-2,5.4,Aprobado
1117,55,191,2023-2,5.0,Aprobado
1118,55,192,2023-2,5.1,Aprobado
1119,55,193,2024-1,6.4,Aprobado
1120,55,194,2024-1,4.7,Aprobado
1121,55,195,2024-1,5.8,Aprobado
1122,55,196,2024-1,5.6,Aprobado
1123,55,197,2024-1,8.0,Aprobado
1124,55,198,2024-2,5.2,Aprobado
1125,55,199,2024-2,5.5,Aprobado
1126,55,200,2024-2,5.9,Aprobado
1127,55,201,2024-2,5.6,Aprobado
1128,55,202,2024-2,5.6,Aprobado
1129,55,203,2024-2,6.7,Aprobado
1130,55,204,2025-1,6.6,Aprobado
1131,55,205,2025-1,6.4,Aprobado
1132,55,206,2025-1,5.7,Aprobado
1133,55,207,2025-1,5.7,Aprobado
1134,55,208,2025-1,4.8,Aprobado
1135,55,209,2025-1,4.5,Aprobado
1136,56,317,2025-2,3.4,Reprobado
1137,56,318,2025-2,3.5,Reprobado
1138,56,319,2025-2,4.4,Aprobado
1139,56,320,2025-2,3.5,Reprobado
1140,57,210,2023-2,5.1,Aprobado
1141,57,211,2023-2,5.8,Aprobado
1142,57,212,2023-2,5.2,Aprobado
1143,57,213,2023-2,6.1,Aprobado
1144,57,214,2023-2,5.4,Aprobado
1145,57,215,2024-1,5.0,Aprobado
1146,57,216,2024-1,5.6,Aprobado
1147,57,217,2024-1,5.6,Aprobado
1148,57,218,2024-1,5.0,Aprobado
1149,57,219,2024-2,5.6,Aprobado
1150,57,220,2024-2,3.6,Reprobado
1151,57,221,2024-2,4.9,Aprobado
1152,57,222,2024-2,6.1,Aprobado
1153,57,223,2024-2,5.1,Aprobado
1154,57,224,2025-1,6.2,Aprobado
1155,57,225,2025-1,5.5,Aprobado
1156,57,226,2025-1,5.0,Aprobado
1157,57,227,2025-1,5.7,Aprobado
1158,57,228,2025-2,5.7,Aprobado
1159,57,229,2025-2,5.0,Aprobado
1160,57,230,2025-2,4.3,Aprobado
1161,57,231,2025-2,4.7,Aprobado
1162,58,228,2023-1,5.1,Aprobado
1163,58,229,2023-1,5.0,Aprobado
1164,58,230,2023-1,5.6,Aprobado
1165,58,231,2023-1,4.4,Aprobado
1166,58,232,2023-2,6.0,Aprobado
1167,58,233,2023-2,4.3,Aprobado
1168,58,234,2023-2,5.7,Aprobado
1169,58,235,2023-2,5.2,Aprobado
1170,58,236,2023-2,6.3,Aprobado
1171,58,237,2024-1,6.2,Aprobado
1172,58,238,2024-1,4.9,Aprobado
1173,58,239,2024-1,6.0,Aprobado
1174,58,240,2024-1,5.5,Aprobado
1175,58,241,2024-1,3.7,Reprobado
1176,58,242,2024-1,4.7,Aprobado
1177,58,243,2024-2,4.2,Aprobado
1178,58,244,2024-2,4.8,Aprobado
1179,58,245,2024-2,5.1,Aprobado
1180,58,246,2024-2,6.7,Aprobado
1181,58,247,2025-1,6.4,Aprobado
1182,58,248,2025-1,5.7,Aprobado
1183,58,249,2025-1,4.9,Aprobado
1184,58,250,2025-1,4.4,Aprobado
1185,58,251,2025-1,4.8,Aprobado
1186,58,252,2025-2,5.5,Aprobado
1187,58,253,2025-2,5.3,Aprobado
1188,58,254,2025-2,5.3,Aprobado
1189,58,255,2025-2,4.2,Aprobado
1190,58,256,2025-2,5.3,Aprobado
1191,59,48,2025-1,5.2,Aprobado
1192,59,49,2025-1,4.9,Aprobado
1193,59,50,2025-1,6.7,Aprobado
1194,59,51,2025-1,6.0,Aprobado
1195,59,52,2025-2,5.7,Aprobado
1196,59,53,2025-2,6.5,Aprobado
1197,59,54,2025-2,5.2,Aprobado
1198,59,55,2025-2,5.8,Aprobado
1199,59,56,2025-2,6.1,Aprobado
1200,59,57,2025-2,6.1,Aprobado
1201,60,48,2023-1,3.9,Reprobado
1202,60,49,2023-1,3.1,Reprobado
1203,60,50,2023-1,4.1,Aprobado
1204,60,51,2023-1,2.6,Reprobado
1205,60,52,2023-2,2.8,Reprobado
1206,60,53,2023-2,4.3,Aprobado
1207,60,54,2023-2,3.9,Reprobado
1208,60,55,2023-2,3.6,Reprobado
1209,60,56,2023-2,4.2,Aprobado
1210,60,57,2023-2,4.2,Aprobado
1211,60,58,2024-1,4.8,Aprobado
1212,60,59,2024-1,3.8,Reprobado
1213,60,60,2024-1,3.2,Reprobado
1214,60,61,2024-1,5.4,Aprobado
1215,60,62,2024-1,3.5,Reprobado
1216,60,63,2024-1,3.2,Reprobado
1217,60,64,2024-2,4.0,Aprobado
1218,60,65,2024-2,4.8,Aprobado
1219,60,66,2024-2,3.4,Reprobado
1220,60,67,2024-2,4.6,Aprobado
1221,60,68,2024-2,2.6,Reprobado
1222,60,69,2024-2,4.3,Aprobado
1223,60,70,2025-1,5.1,Aprobado
1224,60,71,2025-1,4.0,Aprobado
1225,60,72,2025-1,4.1,Aprobado
1226,60,73,2025-1,3.6,Reprobado
1227,60,74,2025-2,3.4,Reprobado
1228,60,75,2025-2,4.3,Aprobado
1229,60,76,2025-2,4.4,Aprobado
1230,60,77,2025-2,3.1,Reprobado
1231,61,210,2025-2,3.4,Reprobado
1232,61,211,2025-2,3.8,Reprobado
1233,61,212,2025-2,3.4,Reprobado
1234,61,213,2025-2,4.3,Aprobado
1235,61,214,2025-2,3.8,Reprobado
1236,62,48,2025-1,4.1,Aprobado
1237,62,49,2025-1,4.0,Aprobado
1238,62,50,2025-1,5.3,Aprobado
1239,62,51,2025-1,4.8,Aprobado
1240,62,52,2025-2,3.8,Reprobado
1241,62,53,2025-2,5.3,Aprobado
1242,62,54,2025-2,4.8,Aprobado
1243,62,55,2025-2,3.7,Reprobado
1244,62,56,2025-2,4.4,Aprobado
1245,62,57,2025-2,5.0,Aprobado
1246,63,219,2023-1,4.6,Aprobado
1247,63,220,2023-1,-1.0,Reprobado
1248,63,221,2023-1,4.8,Aprobado
1249,63,222,2023-1,4.8,Aprobado
1250,63,223,2023-1,4.6,Aprobado
1251,63,224,2023-2,4.0,Aprobado
1252,63,225,2023-2,4.4,Aprobado
1253,63,226,2023-2,5.4,Aprobado
1254,63,227,2023-2,4.7,Aprobado
1255,63,228,2024-1,4.6,Aprobado
1256,63,229,2024-1,3.5,Reprobado
1257,63,230,2024-1,5.5,Aprobado
1258,63,231,2024-1,5.1,Aprobado
1259,64,266,2024-2,5.4,Aprobado
1260,64,267,2024-2,3.8,Reprobado
1261,64,268,2024-2,3.7,Reprobado
1262,64,269,2024-2,5.0,Aprobado
1263,64,270,2024-2,5.3,Aprobado
1264,64,271,2025-1,4.8,Aprobado
1265,64,272,2025-1,6.2,Aprobado
1266,64,273,2025-1,4.3,Aprobado
1267,64,274,2025-1,4.5,Aprobado
1268,64,275,2025-2,5.4,Aprobado
1269,64,276,2025-2,3.9,Reprobado
1270,64,277,2025-2,5.6,Aprobado
1271,64,278,2025-2,4.4,Aprobado
1272,65,95,2025-1,5.2,Aprobado
1273,65,96,2025-1,6.1,Aprobado
1274,65,97,2025-1,4.8,Aprobado
1275,65,98,2025-1,4.8,Aprobado
1276,65,99,2025-2,5.2,Aprobado
1277,65,100,2025-2,5.1,Aprobado
1278,65,101,2025-2,6.2,Aprobado
1279,65,102,2025-2,5.3,Aprobado
1280,66,224,2023-1,6.4,Aprobado
1281,66,225,2023-1,5.2,Aprobado
1282,66,226,2023-1,5.2,Aprobado
1283,66,227,2023-1,5.1,Aprobado
1284,66,228,2023-2,6.2,Aprobado
1285,66,229,2023-2,6.0,Aprobado
1286,66,230,2023-2,4.9,Aprobado
1287,66,231,2023-2,5.7,Aprobado
1288,66,232,2024-1,4.9,Aprobado
1289,66,233,2024-1,4.2,Aprobado
1290,66,234,2024-1,5.1,Aprobado
1291,66,235,2024-1,4.1,Aprobado
1292,66,236,2024-1,5.4,Aprobado
1293,66,237,2024-2,5.3,Aprobado
1294,66,238,2024-2,6.0,Aprobado
1295,66,239,2024-2,5.5,Aprobado
1296,66,240,2024-2,6.2,Aprobado
1297,66,241,2024-2,4.4,Aprobado
1298,66,242,2024-2,5.0,Aprobado
1299,66,243,2025-1,5.1,Aprobado
1300,66,244,2025-1,6.1,Aprobado
1301,66,245,2025-1,4.4,Aprobado
1302,66,246,2025-1,5.1,Aprobado
1303,66,247,2025-2,5.9,Aprobado
1304,66,248,2025-2,5.0,Aprobado
1305,66,249,2025-2,5.7,Aprobado
1306,66,250,2025-2,6.1,Aprobado
1307,66,251,2025-2,5.1,Aprobado
1308,67,158,2025-2,5.5,Aprobado
1309,67,159,2025-2,5.9,Aprobado
1310,67,160,2025-2,4.7,Aprobado
1311,67,161,2025-2,7.0,Aprobado
