id_asistencia,id_estudiante,id_asignatura,periodo,porcentaje_asistencia
1066,53,104,2023-1,70
1067,53,105,2023-1,82
1068,53,106,2023-1,64
1069,53,107,2023-2,69
1070,53,108,2023-2,58
1071,53,109,2023-2,69
1072,53,110,2023-2,77
1073,53,111,2024-1,59
1074,53,112,2024-1,82
1075,53,113,2024-1,81
1076,53,114,2024-1,73
1077,53,115,2024-2,58
1078,53,116,2024-2,58
1079,53,117,2024-2,73
1080,53,118,2024-2,72
1081,53,119,2024-2,77
1082,53,120,2025-1,59
1083,53,121,2025-1,63
1084,53,122,2025-1,63
1085,53,123,2025-1,66
1086,53,124,2025-2,69
1087,53,125,2025-2,83
1088,53,126,2025-2,70
1089,53,127,2025-2,66
1090,53,128,2025-2,81
1091,53,129,2025-2,75
1092,54,1,2024-1,94
1093,54,2,2024-1,98
1094,54,3,2024-1,93
1095,54,4,2024-1,81
1096,54,5,2024-1,92
1097,54,6,2024-1,-5
1098,54,7,2024-2,88
1099,54,8,2024-2,98
1100,54,9,2024-2,100
1101,54,10,2024-2,100
1102,54,11,2025-1,100
1103,54,12,2025-1,97
1104,54,13,2025-1,100
1105,54,14,2025-1,97
1106,54,15,2025-2,86
1107,54,16,2025-2,100
1108,54,17,2025-2,91
1109,54,18,2025-2,98
1110,55,184,2023-1,100
1111,55,185,2023-1,90
1112,55,186,2023-1,91
1113,55,187,2023-1,85
1114,55,188,2023-1,92
1115,55,189,2023-2,77
1116,55,190,2023-2,90
1117,55,191,2023-2,87
1118,55,192,2023-2,100
1119,55,193,2024-1,96
1120,55,194,2024-1,-10
1121,55,195,2024-1,85
1122,55,196,2024-1,82
1123,55,197,2024-1,98
1124,55,198,2024-2,81
1125,55,199,2024-2,85
1126,55,200,2024-2,92
1127,55,201,2024-2,88
1128,55,202,2024-2,88
1129,55,203,2024-2,85
1130,55,204,2025-1,100
1131,55,205,2025-1,88
1132,55,206,2025-1,77
1133,55,207,2025-1,80
1134,55,208,2025-1,80
1135,55,209,2025-1,71
1136,56,317,2025-2,72
1137,56,318,2025-2,78
1138,56,319,2025-2,73
1139,56,320,2025-2,72
1140,57,210,2023-2,87
1141,57,211,2023-2,98
1142,57,212,2023-2,81
1143,57,213,2023-2,85
1144,57,214,2023-2,100
1145,57,215,2024-1,98
1146,57,216,2024-1,89
1147,57,217,2024-1,100
1148,57,218,2024-1,98
1149,57,219,2024-2,81
1150,57,220,2024-2,91
1151,57,221,2024-2,100
1152,57,222,2024-2,90
1153,57,223,2024-2,100
1154,57,224,2025-1,80
1155,57,225,2025-1,98
1156,57,226,2025-1,86
1157,57,227,2025-1,88
1158,57,228,2025-2,86
1159,57,229,2025-2,96
1160,57,230,2025-2,88
1161,57,231,2025-2,92
1162,58,228,2023-1,93
1163,58,229,2023-1,71
1164,58,230,2023-1,99
1165,58,231,2023-1,70
1166,58,232,2023-2,82
1167,58,233,2023-2,78
1168,58,234,2023-2,98
1169,58,235,2023-2,94
1170,58,236,2023-2,85
1171,58,237,2024-1,84
1172,58,238,2024-1,89
1173,58,239,2024-1,85
1174,58,240,2024-1,91
1175,58,241,2024-1,70
1176,58,242,2024-1,73
1177,58,243,2024-2,83
1178,58,244,2024-2,94
1179,58,245,2024-2,75
1180,58,246,2024-2,93
1181,58,247,2025-1,90
1182,58,248,2025-1,76
1183,58,249,2025-1,71
1184,58,250,2025-1,90
1185,58,251,2025-1,78
1186,58,252,2025-2,83
1187,58,253,2025-2,86
1188,58,254,2025-2,62
1189,58,255,2025-2,92
1190,58,256,2025-2,85
1191,59,48,2025-1,100
1192,59,49,2025-1,86
1193,59,50,2025-1,100
1194,59,51,2025-1,93
1195,59,52,2025-2,74
1196,59,53,2025-2,84
1197,59,54,2025-2,85
1198,59,55,2025-2,98
1199,59,56,2025-2,89
1200,59,57,2025-2,97
1201,60,48,2023-1,60
1202,60,49,2023-1,75
1203,60,50,2023-1,57
1204,60,51,2023-1,55
1205,60,52,2023-2,72
1206,60,53,2023-2,60
1207,60,54,2023-2,66
1208,60,55,2023-2,55
1209,60,56,2023-2,55
1210,60,57,2023-2,65
1211,60,58,2024-1,58
1212,60,59,2024-1,66
1213,60,60,2024-1,65
1214,60,61,2024-1,60
1215,60,62,2024-1,57
1216,60,63,2024-1,60
1217,60,64,2024-2,67
1218,60,65,2024-2,71
1219,60,66,2024-2,105
1220,60,67,2024-2,69
1221,60,68,2024-2,55
1222,60,69,2024-2,52
1223,60,70,2025-1,69
1224,60,71,2025-1,62
1225,60,72,2025-1,71
1226,60,73,2025-1,56
1227,60,74,2025-2,61
1228,60,75,2025-2,58
1229,60,76,2025-2,63
1230,60,77,2025-2,59
1231,61,210,2025-2,53
1232,61,211,2025-2,57
1233,61,212,2025-2,45
1234,61,213,2025-2,42
1235,61,214,2025-2,44
1236,62,48,2025-1,66
1237,62,49,2025-1,87
1238,62,50,2025-1,93
1239,62,51,2025-1,83
1240,62,52,2025-2,79
1241,62,53,2025-2,71
1242,62,54,2025-2,72
1243,62,55,2025-2,63
1244,62,56,2025-2,84
1245,62,57,2025-2,81
1246,63,219,2023-1,72
1247,63,220,2023-1,70
1248,63,221,2023-1,82
1249,63,222,2023-1,89
1250,63,223,2023-1,70
1251,63,224,2023-2,79
1252,63,225,2023-2,66
1253,63,226,2023-2,61
1254,63,227,2023-2,81
1255,63,228,2024-1,71
1256,63,229,2024-1,58
1257,63,230,2024-1,89
1258,63,231,2024-1,70
1259,64,266,2024-2,80
1260,64,267,2024-2,64
1261,64,268,2024-2,85
1262,64,269,2024-2,74
1263,64,270,2024-2,72
1264,64,271,2025-1,70
1265,64,272,2025-1,77
1266,64,273,2025-1,65
1267,64,274,2025-1,79
1268,64,275,2025-2,65
1269,64,276,2025-2,78
1270,64,277,2025-2,79
1271,64,278,2025-2,75
1272,65,95,2025-1,95
1273,65,96,2025-1,96
1274,65,97,2025-1,75
1275,65,98,2025-1,78
1276,65,99,2025-2,84
1277,65,100,2025-2,84
1278,65,101,2025-2,89
1279,65,102,2025-2,76
1280,66,224,2023-1,88
1281,66,225,2023-1,79
1282,66,226,2023-1,82
1283,66,227,2023-1,92
1284,66,228,2023-2,84
1285,66,229,2023-2,98
1286,66,230,2023-2,86
1287,66,231,2023-2,92
1288,66,232,2024-1,74
1289,66,233,2024-1,80
1290,66,234,2024-1,74
1291,66,235,2024-1,79
1292,66,236,2024-1,84
1293,66,237,2024-2,86
1294,66,238,2024-2,100
1295,66,239,2024-2,83
1296,66,240,2024-2,99
1297,66,241,2024-2,76
1298,66,242,2024-2,81
1299,66,243,2025-1,83
1300,66,244,2025-1,93
1301,66,245,2025-1,85
1302,66,246,2025-1,79
1303,66,247,2025-2,77
1304,66,248,2025-2,78
1305,66,249,2025-2,74
1306,66,250,2025-2,86
1307,66,251,2025-2,78
1308,67,158,2025-2,91
1309,67,159,2025-2,92
1310,67,160,2025-2,92
1311,67,161,2025-2,100
1312,68,317,2024-2,86
1313,68,318,2024-2,75
1314,68,319,2024-2,87
1315,68,320,2024-2,90
1316,68,321,2025-1,90
1317,68,322,2025-1,76
1318,68,323,2025-1,85
1319,68,324,2025-1,82
1320,68,325,2025-1,85
1321,68,326,2025-2,87
1322,68,327,2025-2,93
1323,68,328,2025-2,77
1324,68,329,2025-2,76
1325,68,330,2025-2,89
1326,69,48,2023-2,70
1327,69,49,2023-2,83
1328,69,50,2023-2,74
1329,69,51,2023-2,71
1330,69,52,2024-1,63
1331,69,53,2024-1,56
1332,69,54,2024-1,79
1333,69,55,2024-1,89
1334,69,56,2024-1,82
1335,69,57,2024-1,58
1336,69,58,2024-2,55
1337,69,59,2024-2,78
1338,69,60,2024-2,69
1339,69,61,2024-2,70
1340,69,62,2024-2,64
1341,69,63,2024-2,78
1342,69,64,2025-1,69
1343,69,65,2025-1,73
1344,69,66,2025-1,61
1345,69,67,2025-1,65
1346,69,68,2025-1,54
1347,69,69,2025-1,78
1348,69,70,2025-2,81
1349,69,71,2025-2,66
1350,69,72,2025-2,72
1351,69,73,2025-2,69
1352,70,266,2023-2,88
1353,70,267,2023-2,82
1354,70,268,2023-2,83
1355,70,269,2023-2,80
1356,70,270,2023-2,86
1357,70,271,2024-1,80
1358,70,272,2024-1,82
1359,70,273,2024-1,74
1360,70,274,2024-1,86
1361,71,162,2023-1,100
1362,71,163,2023-1,100
1363,71,164,2023-1,100
1364,71,165,2023-1,98
1365,71,166,2023-1,100
1366,71,167,2023-2,100
1367,71,168,2023-2,94
1368,71,169,2023-2,100
1369,71,170,2023-2,99
1370,71,171,2023-2,98
1371,71,172,2023-2,79
1372,71,173,2024-1,100
1373,71,174,2024-1,100
1374,71,175,2024-1,92
1375,71,176,2024-1,100
1376,71,177,2024-1,99
1377,71,178,2024-1,90
1378,71,179,2024-2,80
1379,71,180,2024-2,94
1380,71,181,2024-2,100
1381,71,182,2024-2,100
1382,71,183,2024-2,88
1383,71,184,2025-1,96
1384,71,185,2025-1,100
1385,71,186,2025-1,100
1386,71,187,2025-1,100
1387,71,188,2025-1,100
1388,71,189,2025-2,100
1389,71,190,2025-2,100
1390,71,191,2025-2,89
1391,71,192,2025-2,85
1392,72,158,2024-1,87
1393,72,159,2024-1,92
1394,72,160,2024-1,79
1395,72,161,2024-1,83
1396,72,162,2024-2,86
1397,72,163,2024-2,86
1398,72,164,2024-2,90
1399,72,165,2024-2,76
1400,72,166,2024-2,88
1401,72,167,2025-1,84
1402,72,168,2025-1,79
1403,72,169,2025-1,86
1404,72,170,2025-1,100
1405,72,171,2025-1,97
1406,72,172,2025-1,83
1407,72,173,2025-2,88
1408,72,174,2025-2,81
1409,72,175,2025-2,88
1410,72,176,2025-2,88
1411,72,177,2025-2,92
1412,72,178,2025-2,76
1413,73,279,2023-1,85
1414,73,280,2023-1,70
1415,73,281,2023-1,83
1416,73,282,2023-1,85
1417,73,283,2023-1,94
1418,73,284,2023-1,83
1419,73,285,2023-2,86
1420,73,286,2023-2,85
1421,73,287,2023-2,84
1422,73,288,2023-2,79
1423,73,289,2023-2,74
1424,73,290,2024-1,85
1425,73,291,2024-1,69
1426,73,292,2024-1,76
1427,73,293,2024-1,85
1428,73,294,2024-1,79
1429,73,295,2024-2,91
1430,73,296,2024-2,93
1431,73,297,2024-2,90
1432,73,298,2024-2,93
1433,73,299,2024-2,81
1434,73,300,2025-1,64
1435,73,301,2025-1,80
1436,73,302,2025-1,92
1437,73,303,2025-1,85
1438,73,304,2025-1,81
1439,73,305,2025-1,95
1440,73,306,2025-2,80
1441,73,307,2025-2,91
1442,73,308,2025-2,91
1443,73,309,2025-2,88
1444,73,310,2025-2,97
1445,74,95,2024-2,76
1446,74,96,2024-2,63
1447,74,97,2024-2,69
1448,74,98,2024-2,62
1449,74,99,2025-1,77
1450,74,100,2025-1,79
1451,74,101,2025-1,78
1452,74,102,2025-1,81
1453,74,103,2025-2,83
1454,74,104,2025-2,76
1455,74,105,2025-2,82
1456,74,106,2025-2,63
1457,75,48,2023-2,60
1458,75,49,2023-2,63
1459,75,50,2023-2,62
1460,75,51,2023-2,58
1461,75,52,2024-1,65
1462,75,53,2024-1,68
1463,75,54,2024-1,54
1464,75,55,2024-1,65
1465,75,56,2024-1,79
1466,75,57,2024-1,70
1467,75,58,2024-2,66
1468,75,59,2024-2,69
1469,75,60,2024-2,86
1470,75,61,2024-2,49
1471,75,62,2024-2,81
1472,75,63,2024-2,70
1473,75,64,2025-1,57
1474,75,65,2025-1,60
1475,75,66,2025-1,56
1476,75,67,2025-1,74
1477,75,68,2025-1,63
1478,75,69,2025-1,55
1479,75,70,2025-2,72
1480,75,71,2025-2,72
1481,75,72,2025-2,76
1482,75,73,2025-2,61
1483,76,215,2023-1,66
1484,76,216,2023-1,54
1485,76,217,2023-1,64
1486,76,218,2023-1,57
1487,76,219,2023-2,48
1488,76,220,2023-2,47
1489,76,221,2023-2,57
1490,76,222,2023-2,57
1491,76,223,2023-2,58
1492,76,224,2024-1,71
1493,76,225,2024-1,43
1494,76,226,2024-1,58
1495,76,227,2024-1,69
1496,76,228,2024-2,61
1497,76,229,2024-2,60
1498,76,230,2024-2,65
1499,76,231,2024-2,55
1500,76,232,2025-1,52
1501,76,233,2025-1,58
1502,76,234,2025-1,76
1503,76,235,2025-1,65
1504,76,236,2025-1,70
1505,77,266,2023-2,91
1506,77,267,2023-2,83
1507,77,268,2023-2,74
1508,77,269,2023-2,91
1509,77,270,2023-2,82
1510,77,271,2024-1,85
1511,77,272,2024-1,100
1512,77,273,2024-1,85
1513,77,274,2024-1,92
1514,77,275,2024-2,77
1515,77,276,2024-2,84
1516,77,277,2024-2,84
1517,77,278,2024-2,89
1518,77,279,2025-1,74
1519,77,280,2025-1,83
1520,77,281,2025-1,94
1521,77,282,2025-1,87
1522,77,283,2025-1,84
1523,77,284,2025-1,90
1524,77,285,2025-2,82
1525,77,286,2025-2,97
1526,77,287,2025-2,75
1527,77,288,2025-2,80
1528,77,289,2025-2,91
1529,78,1,2025-2,60
1530,78,2,2025-2,69
1531,78,3,2025-2,79
1532,78,4,2025-2,52
1533,78,5,2025-2,62
1534,78,6,2025-2,-5
1535,79,52,2023-1,80
1536,79,53,2023-1,81
1537,79,54,2023-1,91
1538,79,55,2023-1,82
1539,79,56,2023-1,87
1540,79,57,2023-1,100
1541,79,58,2023-2,92
1542,79,59,2023-2,79
1543,79,60,2023-2,81
1544,79,61,2023-2,74
1545,79,62,2023-2,86
1546,79,63,2023-2,81
1547,79,64,2024-1,84
1548,79,65,2024-1,94
1549,79,66,2024-1,100
1550,79,67,2024-1,60
1551,79,68,2024-1,89
1552,79,69,2024-1,90
1553,79,70,2024-2,100
1554,79,71,2024-2,85
1555,79,72,2024-2,87
1556,79,73,2024-2,86
1557,79,74,2025-1,74
1558,79,75,2025-1,96
1559,79,76,2025-1,85
1560,79,77,2025-1,85
1561,79,78,2025-2,77
1562,79,79,2025-2,100
1563,79,80,2025-2,72
1564,79,81,2025-2,85
1565,80,1,2025-2,77
1566,80,2,2025-2,75
1567,80,3,2025-2,78
1568,80,4,2025-2,83
1569,80,5,2025-2,88
1570,80,6,2025-2,83
1571,81,48,2023-1,74
1572,81,49,2023-1,68
1573,81,50,2023-1,77
1574,81,51,2023-1,74
1575,81,52,2023-2,88
1576,81,53,2023-2,73
1577,81,54,2023-2,88
1578,81,55,2023-2,70
1579,81,56,2023-2,67
1580,81,57,2023-2,92
1581,81,58,2024-1,75
1582,81,59,2024-1,86
1583,81,60,2024-1,80
1584,81,61,2024-1,71
1585,81,62,2024-1,66
1586,81,63,2024-1,61
1587,81,64,2024-2,62
1588,81,65,2024-2,72
1589,81,66,2024-2,68
1590,81,67,2024-2,80
1591,81,68,2024-2,82
1592,81,69,2024-2,69
1593,81,70,2025-1,73
1594,81,71,2025-1,66
1595,81,72,2025-1,74
1596,81,73,2025-1,77
1597,81,74,2025-2,73
1598,81,75,2025-2,84
1599,81,76,2025-2,84
1600,81,77,2025-2,89
1601,82,210,2023-1,84
1602,82,211,2023-1,59
1603,82,212,2023-1,91
1604,82,213,2023-1,100
1605,82,214,2023-1,78
1606,82,215,2023-2,84
1607,82,216,2023-2,94
1608,82,217,2023-2,83
1609,82,218,2023-2,77
1610,82,219,2024-1,94
1611,82,220,2024-1,83
1612,82,221,2024-1,88
1613,82,222,2024-1,66
1614,82,223,2024-1,79
1615,82,224,2024-2,85
1616,82,225,2024-2,85
1617,82,226,2024-2,86
1618,82,227,2024-2,87
1619,82,228,2025-1,70
1620,82,229,2025-1,90
1621,82,230,2025-1,87
1622,82,231,2025-1,90
1623,82,232,2025-2,79
1624,82,233,2025-2,95
1625,82,234,2025-2,94
1626,82,235,2025-2,86
1627,82,236,2025-2,75
1628,83,95,2024-1,96
1629,83,96,2024-1,105
1630,83,97,2024-1,85
1631,83,98,2024-1,100
1632,83,99,2024-2,91
1633,83,100,2024-2,100
1634,83,101,2024-2,95
1635,83,102,2024-2,82
1636,83,103,2025-1,89
1637,83,104,2025-1,92
1638,83,105,2025-1,93
1639,83,106,2025-1,83
1640,83,107,2025-2,83
1641,83,108,2025-2,100
1642,83,109,2025-2,96
1643,83,110,2025-2,89
1644,84,1,2024-2,64
1645,84,2,2024-2,65
1646,84,3,2024-2,41
1647,84,4,2024-2,41
1648,84,5,2024-2,49
1649,84,6,2024-2,68
1650,84,7,2025-1,67
1651,84,8,2025-1,59
1652,84,9,2025-1,62
1653,84,10,2025-1,54
1654,84,11,2025-2,43
1655,84,12,2025-2,54
1656,84,13,2025-2,57
1657,84,14,2025-2,57
1658,85,1,2023-2,96
1659,85,2,2023-2,81
1660,85,3,2023-2,90
1661,85,4,2023-2,100
1662,85,5,2023-2,76
1663,85,6,2023-2,94
1664,85,7,2024-1,96
1665,85,8,2024-1,100
1666,85,9,2024-1,98
1667,85,10,2024-1,100
1668,85,11,2024-2,100
1669,85,12,2024-2,87
1670,85,13,2024-2,93
1671,85,14,2024-2,100
1672,85,15,2025-1,87
1673,85,16,2025-1,100
1674,85,17,2025-1,89
1675,85,18,2025-1,100
1676,85,19,2025-2,100
1677,85,20,2025-2,81
1678,85,21,2025-2,100
1679,85,22,2025-2,99
1680,86,158,2023-2,67
1681,86,159,2023-2,75
1682,86,160,2023-2,71
1683,86,161,2023-2,84
1684,86,162,2024-1,67
1685,86,163,2024-1,66
1686,86,164,2024-1,67
1687,86,165,2024-1,77
1688,86,166,2024-1,74
1689,86,167,2024-2,76
1690,86,168,2024-2,83
1691,86,169,2024-2,64
1692,86,170,2024-2,75
1693,86,171,2024-2,54
1694,86,172,2024-2,84
1695,86,173,2025-1,71
1696,86,174,2025-1,61
1697,86,175,2025-1,57
1698,86,176,2025-1,87
1699,86,177,2025-1,70
1700,86,178,2025-1,70
1701,86,179,2025-2,79
1702,86,180,2025-2,69
1703,86,181,2025-2,75
1704,86,182,2025-2,69
1705,86,183,2025-2,72
1706,87,158,2023-2,74
1707,87,159,2023-2,73
1708,87,160,2023-2,78
1709,87,161,2023-2,75
1710,87,162,2024-1,92
1711,87,163,2024-1,80
1712,87,164,2024-1,79
1713,87,165,2024-1,89
1714,87,166,2024-1,88
1715,87,167,2024-2,84
1716,87,168,2024-2,77
1717,87,169,2024-2,82
1718,87,170,2024-2,81
1719,87,171,2024-2,71
1720,87,172,2024-2,80
1721,87,173,2025-1,74
1722,87,174,2025-1,86
1723,87,175,2025-1,82
1724,87,176,2025-1,-5
1725,87,177,2025-1,65
1726,87,178,2025-1,100
1727,87,179,2025-2,78
1728,87,180,2025-2,86
1729,87,181,2025-2,88
1730,87,182,2025-2,94
1731,87,183,2025-2,78
1732,88,219,2023-1,92
1733,88,220,2023-1,85
1734,88,221,2023-1,100
1735,88,222,2023-1,100
1736,88,223,2023-1,100
1737,88,224,2023-2,99
1738,88,225,2023-2,90
1739,88,226,2023-2,92
1740,88,227,2023-2,98
1741,88,228,2025-2,86
1742,88,229,2025-2,86
1743,88,230,2025-2,88
1744,88,231,2025-2,84
1745,89,266,2023-1,87
1746,89,267,2023-1,90
1747,89,268,2023-1,86
1748,89,269,2023-1,83
1749,89,270,2023-1,77
1750,89,271,2023-2,89
1751,89,272,2023-2,80
1752,89,273,2023-2,78
1753,89,274,2023-2,87
1754,89,275,2025-1,80
1755,89,276,2025-1,88
1756,89,277,2025-1,98
1757,89,278,2025-1,96
1758,89,279,2025-2,74
1759,89,280,2025-2,100
1760,89,281,2025-2,87
1761,89,282,2025-2,83
1762,89,283,2025-2,86
1763,89,284,2025-2,87
1764,90,1,2024-2,71
1765,90,2,2024-2,80
1766,90,3,2024-2,69
1767,90,4,2024-2,68
1768,90,5,2024-2,59
1769,90,6,2024-2,65
1770,90,7,2025-1,81
1771,90,8,2025-1,83
1772,90,9,2025-1,73
1773,90,10,2025-1,67
1774,90,11,2025-2,83
1775,90,12,2025-2,88
1776,90,13,2025-2,88
1777,90,14,2025-2,66
1778,91,210,2024-2,68
1779,91,211,2024-2,73
1780,91,212,2024-2,79
1781,91,213,2024-2,69
1782,91,214,2024-2,75
1783,91,215,2025-1,70
1784,91,216,2025-1,87
1785,91,217,2025-1,81
1786,91,218,2025-1,65
1787,91,219,2025-2,76
1788,91,220,2025-2,76
1789,91,221,2025-2,75
1790,91,222,2025-2,63
1791,91,223,2025-2,70
1792,92,162,2023-1,48
1793,92,163,2023-1,44
1794,92,164,2023-1,48
1795,92,165,2023-1,63
1796,92,166,2023-1,73
1797,92,167,2023-2,38
1798,92,168,2023-2,48
1799,92,169,2023-2,58
1800,92,170,2023-2,58
1801,92,171,2023-2,63
1802,92,172,2023-2,62
1803,92,173,2024-1,68
1804,92,174,2024-1,54
1805,92,175,2024-1,56
1806,92,176,2024-1,48
1807,92,177,2024-1,62
1808,92,178,2024-1,72
1809,92,179,2024-2,61
1810,92,180,2024-2,70
1811,92,181,2024-2,71
1812,92,182,2024-2,65
1813,92,183,2024-2,55
1814,92,184,2025-1,54
1815,92,185,2025-1,54
1816,92,186,2025-1,66
1817,92,187,2025-1,59
1818,92,188,2025-1,43
1819,92,189,2025-2,71
1820,92,190,2025-2,47
1821,92,191,2025-2,65
1822,92,192,2025-2,60
1823,93,111,2023-1,64
1824,93,112,2023-1,82
1825,93,113,2023-1,66
1826,93,114,2023-1,75
1827,93,115,2023-2,82
1828,93,116,2023-2,58
1829,93,117,2023-2,78
1830,93,118,2023-2,80
1831,93,119,2023-2,63
1832,93,120,2024-1,57
1833,93,121,2024-1,72
1834,93,122,2024-1,67
1835,93,123,2024-1,50
1836,93,124,2024-2,75
1837,93,125,2024-2,63
1838,93,126,2024-2,89
1839,93,127,2024-2,80
1840,93,128,2024-2,75
1841,93,129,2024-2,82
1842,93,130,2025-1,66
1843,93,131,2025-1,76
1844,93,132,2025-1,87
1845,93,133,2025-1,64
1846,93,134,2025-1,90
1847,93,135,2025-2,68
1848,93,136,2025-2,77
1849,93,137,2025-2,77
1850,93,138,2025-2,75
1851,94,48,2025-2,100
1852,94,49,2025-2,100
1853,94,50,2025-2,92
1854,94,51,2025-2,100
1855,95,317,2024-1,76
1856,95,318,2024-1,84
1857,95,319,2024-1,83
1858,95,320,2024-1,97
1859,95,321,2024-2,87
1860,95,322,2024-2,89
1861,95,323,2024-2,83
1862,95,324,2024-2,92
1863,95,325,2024-2,75
1864,95,326,2025-1,95
1865,95,327,2025-1,96
1866,95,328,2025-1,83
1867,95,329,2025-1,79
1868,95,330,2025-1,80
1869,95,331,2025-2,88
1870,95,332,2025-2,91
1871,95,333,2025-2,78
1872,95,334,2025-2,99
1873,95,335,2025-2,82
1874,96,111,2023-1,90
1875,96,112,2023-1,76
1876,96,113,2023-1,89
1877,973084,114,2023-1,95
1878,96,115,2023-2,99
1879,96,116,2023-2,92
1880,96,117,2023-2,100
1881,96,118,2023-2,95
1882,96,119,2023-2,100
1883,96,120,2024-1,93
1884,96,121,2024-1,100
1885,96,122,2024-1,97
1886,96,123,2024-1,84
1887,96,124,2024-2,90
1888,96,125,2024-2,100
1889,96,126,2024-2,82
1890,96,127,2024-2,92
1891,96,128,2024-2,98
1892,96,129,2024-2,100
1893,96,130,2025-1,92
1894,96,131,2025-1,92
1895,96,132,2025-1,95
1896,96,133,2025-1,87
1897,96,134,2025-1,100
1898,96,135,2025-2,100
1899,96,136,2025-2,88
1900,96,137,2025-2,90
1901,96,138,2025-2,83
1902,98,107,2023-1,100
1903,98,108,2023-1,95
1904,98,109,2023-1,100
1905,98,110,2023-1,97
1906,98,111,2023-2,97
1907,98,112,2023-2,100
1908,98,113,2023-2,100
1909,98,114,2023-2,95
1910,98,115,2024-1,100
1911,98,116,2024-1,98
1912,98,117,2024-1,88
1913,98,118,2024-1,100
1914,98,119,2024-1,100
1915,98,120,2024-2,92
1916,98,121,2024-2,95
1917,98,122,2024-2,100
1918,98,123,2024-2,100
1919,98,124,2025-1,100
1920,98,125,2025-1,100
1921,98,126,2025-1,97
1922,98,127,2025-1,100
1923,98,128,2025-1,99
1924,98,129,2025-1,100
1925,98,130,2025-2,100
1926,98,131,2025-2,92
1927,98,132,2025-2,100
1928,98,133,2025-2,100
1929,98,134,2025-2,100
1930,99,52,2023-1,97
1931,99,53,2023-1,100
1932,99,54,2023-1,95
1933,99,55,2023-1,100
1934,99,56,2023-1,100
1935,99,57,2023-1,100
1936,99,58,2023-2,100
1937,99,59,2023-2,100
1938,99,60,2023-2,100
1939,99,61,2023-2,92
1940,99,62,2023-2,100
1941,99,63,2023-2,93
1942,99,64,2024-1,100
1943,99,65,2024-1,90
1944,99,66,2024-1,94
1945,99,67,2024-1,96
1946,99,68,2024-1,97
1947,99,69,2024-1,83
1948,99,70,2024-2,100
1949,99,71,2024-2,93
1950,99,72,2024-2,100
1951,99,73,2024-2,100
1952,99,74,2025-1,88
1953,99,75,2025-1,100
1954,99,76,2025-1,86
1955,99,77,2025-1,100
1956,99,78,2025-2,100
1957,99,79,2025-2,97
1958,99,80,2025-2,100
1959,99,81,2025-2,100
1960,100,7,2023-1,81
1961,100,8,2023-1,86
1962,100,9,2023-1,93
1963,100,10,2023-1,75
1964,100,11,2023-2,69
1965,100,12,2023-2,89
1966,100,13,2023-2,69
1967,100,14,2023-2,92
1968,100,15,2024-1,82
1969,100,16,2024-1,94
1970,100,17,2024-1,73
1971,100,18,2024-1,82
1972,100,19,2024-2,83
1973,100,20,2024-2,78
1974,100,21,2024-2,66
1975,100,22,2024-2,80
1976,100,23,2025-1,82
1977,100,24,2025-1,80
1978,100,25,2025-1,85
1979,100,26,2025-1,78
1980,100,27,2025-1,80
1981,100,28,2025-1,88
1982,100,29,2025-2,73
1983,100,30,2025-2,81
1984,100,31,2025-2,69
1985,100,32,2025-2,73
1986,101,326,2023-1,65
1987,101,327,2023-1,61
1988,101,328,2023-1,56
1989,101,329,2023-1,57
1990,101,330,2023-1,45
1991,101,331,2023-2,61
1992,101,332,2023-2,49
1993,101,333,2023-2,57
1994,101,334,2023-2,50
1995,101,335,2023-2,54
1996,101,336,2024-1,51
1997,101,337,2024-1,71
1998,101,338,2024-1,150
1999,101,339,2024-1,61
2000,101,340,2024-1,72
2001,101,341,2024-1,46
2002,101,342,2024-2,51
2003,101,343,2024-2,45
2004,101,344,2024-2,56
2005,101,345,2024-2,61
2006,101,346,2024-2,44
2007,101,347,2025-1,39
2008,101,348,2025-1,31
2009,101,349,2025-1,66
2010,101,350,2025-1,-10
2011,101,351,2025-1,47
2012,101,352,2025-1,63
2013,101,353,2025-2,42
2014,101,354,2025-2,75
2015,101,355,2025-2,77
2016,101,356,2025-2,57
2017,101,357,2025-2,50
2018,102,95,2023-1,80
2019,102,96,2023-1,74
2020,102,97,2023-1,96
2021,102,98,2023-1,92
2022,102,99,2023-2,90
2023,102,100,2023-2,96
2024,102,101,2023-2,69
2025,102,102,2023-2,86
2026,102,103,2024-2,90
2027,102,104,2024-2,75
2028,102,105,2024-2,81
2029,102,106,2024-2,100
2030,102,107,2025-1,91
2031,102,108,2025-1,88
2032,102,109,2025-1,86
2033,102,110,2025-1,68
2034,102,111,2025-2,83
2035,102,112,2025-2,81
2036,102,113,2025-2,91
2037,102,114,2025-2,91
2038,103,173,2023-1,68
2039,103,174,2023-1,57
2040,103,175,2023-1,67
2041,103,176,2023-1,73
2042,103,177,2023-1,75
2043,103,178,2023-1,70
2044,103,179,2023-2,51
2045,103,180,2023-2,61
2046,103,181,2023-2,83
2047,103,182,2023-2,64
2048,103,183,2023-2,67
2049,103,184,2024-1,67
2050,103,185,2024-1,79
2051,103,186,2024-1,84
2052,103,187,2024-1,80
2053,103,188,2024-1,65
2054,103,189,2024-2,70
2055,103,190,2024-2,73
2056,103,191,2024-2,76
2057,103,192,2024-2,71
2058,103,193,2025-1,77
2059,103,194,2025-1,67
2060,103,195,2025-1,65
2061,103,196,2025-1,62
2062,103,197,2025-1,73
